2, 2, 2, 2, 0, 0, 0, 0.455596, 0.037326, 0.507078, 0, 0, 0, 0
2, 2, 2, 3, 0, 0, 0, 0.473852, 0.036616, 0.489532, 0, 0, 0, 0
2, 2, 2, 4, 0, 0, 0, 0.485434, 0.036344, 0.478222, 0, 0, 0, 0
2, 2, 2, 5, 0, 0, 0, 0.382604, 0.04778, 0.569616, 0, 0, 0, 0
2, 2, 2, 6, 0, 0, 0, 0.352848, 0.047826, 0.599326, 0, 0, 0, 0
2, 2, 2, 7, 0, 0, 0, 0.319888, 0.049104, 0.631008, 0, 0, 0, 0
2, 2, 2, 8, 0, 0, 0, 0.284548, 0.049584, 0.665868, 0, 0, 0, 0
2, 2, 2, 9, 0, 0, 0, 0.272192, 0.047632, 0.680176, 0, 0, 0, 0
2, 2, 2, 10, 0, 0, 0, 0.527124, 0.032672, 0.440204, 0, 0, 0, 0
2, 2, 2, 11, 0, 0, 0, 0.349732, 0.045582, 0.604686, 0, 0, 0, 0
2, 2, 3, 2, 0, 0, 0, 0.47455, 0.036706, 0.488744, 0, 0, 0, 0
2, 2, 3, 3, 0, 0, 0, 0.486178, 0.03665, 0.477172, 0, 0, 0, 0
2, 2, 3, 4, 0, 0, 0, 0.38288, 0.046798, 0.570322, 0, 0, 0, 0
2, 2, 3, 5, 0, 0, 0, 0.353354, 0.046936, 0.59971, 0, 0, 0, 0
2, 2, 3, 6, 0, 0, 0, 0.321956, 0.049254, 0.62879, 0, 0, 0, 0
2, 2, 3, 7, 0, 0, 0, 0.28418, 0.04966, 0.66616, 0, 0, 0, 0
2, 2, 3, 8, 0, 0, 0, 0.272224, 0.046968, 0.680808, 0, 0, 0, 0
2, 2, 3, 9, 0, 0, 0, 0.52798, 0.032012, 0.440008, 0, 0, 0, 0
2, 2, 3, 10, 0, 0, 0, 0.558472, 0.029928, 0.4116, 0, 0, 0, 0
2, 2, 3, 11, 0, 0, 0, 0.374092, 0.043206, 0.582702, 0, 0, 0, 0
2, 2, 4, 2, 0.02655, 0.158452, 0.258466, 0.055968, 0.057064, 0.054956, 0.269936, 0.107152, 0.011456, 0
2, 2, 4, 3, 0.0215, 0.107212, 0.169564, 0.088566, 0.092262, 0.071894, 0.320452, 0.116856, 0.011694, 0
2, 2, 4, 4, 0.019204, 0.096636, 0.157332, 0.085748, 0.083342, 0.072022, 0.344446, 0.128572, 0.012698, 0
2, 2, 4, 5, 0.016522, 0.089176, 0.14534, 0.074798, 0.073986, 0.075926, 0.369304, 0.140612, 0.014336, 0
2, 2, 4, 6, 0.015004, 0.08173, 0.133482, 0.059774, 0.06072, 0.074932, 0.392032, 0.164306, 0.01802, 0
2, 2, 4, 7, 0.01469, 0.080618, 0.13281, 0.049074, 0.049904, 0.07191, 0.401704, 0.178096, 0.021194, 0
2, 2, 4, 8, 0.028708, 0.17626, 0.292682, 0.045038, 0.046084, 0.049344, 0.249932, 0.100566, 0.011386, 0
2, 2, 4, 9, 0.030686, 0.189492, 0.313594, 0.042108, 0.042058, 0.04561, 0.232012, 0.094154, 0.010286, 0
2, 2, 4, 10, 0.03239, 0.20114, 0.334192, 0.039046, 0.039208, 0.042456, 0.214878, 0.087196, 0.009494, 0
2, 2, 4, 11, 0.021198, 0.122708, 0.201878, 0.059212, 0.059224, 0.06378, 0.324648, 0.13294, 0.014412, 0
2, 2, 5, 2, 0.03491, 0.124058, 0.140118, 0.094288, 0.077954, 0.070012, 0.279296, 0.155452, 0.023912, 0
2, 2, 5, 3, 0.031978, 0.113136, 0.128268, 0.092332, 0.070976, 0.069378, 0.299318, 0.168914, 0.0257, 0
2, 2, 5, 4, 0.027986, 0.103252, 0.119612, 0.080708, 0.06138, 0.070066, 0.321336, 0.186306, 0.029354, 0
2, 2, 5, 5, 0.025004, 0.095384, 0.109532, 0.063308, 0.050576, 0.06851, 0.339624, 0.212036, 0.036026, 0
2, 2, 5, 6, 0.024628, 0.094918, 0.108288, 0.05258, 0.04167, 0.064984, 0.3463, 0.225718, 0.040914, 0
2, 2, 5, 7, 0.049972, 0.210718, 0.237662, 0.04842, 0.038248, 0.0456, 0.216374, 0.131142, 0.021864, 0
2, 2, 5, 8, 0.052778, 0.225844, 0.25485, 0.044732, 0.035922, 0.042038, 0.201582, 0.122376, 0.019878, 0
2, 2, 5, 9, 0.056362, 0.239652, 0.271548, 0.04174, 0.03335, 0.039492, 0.185632, 0.113254, 0.01897, 0
